date,spot,net_gex,flip,primary_flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2016-12-06,221.7,3652246171.0,221.86,,225.0,200.0,WEAK,WEAK,1.783,1.555,1152774398.0,2231739429.0
2016-12-07,224.6,4071222644.0,223.81,223.81,225.0,,WEAK,REMOTE,1.787,1.435,707793667.0,2073993829.0
2016-12-08,225.15,4254988567.0,20.0,223.54,225.0,,WEAK,REMOTE,1.798,1.506,602660334.0,1122346592.0
2016-12-09,226.51,5154390673.0,223.92,223.92,225.0,,WEAK,REMOTE,1.788,1.893,438879458.0,731708826.0
2016-12-12,226.25,4052598172.0,224.67,224.67,230.0,,WEAK,REMOTE,1.769,1.901,608350754.0,1510753322.0
2016-12-13,227.76,4440396226.0,224.74,224.74,230.0,,WEAK,REMOTE,1.77,1.931,421331946.0,946157733.0
2016-12-14,225.88,3124605113.0,20.0,224.54,230.0,,WEAK,REMOTE,1.756,1.923,739092466.0,822470268.0
2016-12-15,226.81,4716881537.0,20.0,224.87,230.0,,WEAK,REMOTE,1.79,2.011,630558039.0,-26403411.0
2016-12-16,225.04,-2476610359.0,20.0,,230.0,,WEAK,REMOTE,2.523,4.509,1134002470.0,4889285414.0
2016-12-19,225.53,618284851.0,231.72,,230.0,210.0,WEAK,WEAK,2.02,2.143,1032632324.0,1354213310.0
2016-12-20,226.4,1550258948.0,228.85,,230.0,210.0,WEAK,WEAK,1.993,2.005,966196757.0,1695388391.0
2016-12-21,225.77,961322165.0,229.86,,230.0,220.0,WEAK,WEAK,1.935,1.79,1067457184.0,1949033722.0
2016-12-22,225.38,329188378.0,20.04,20.04,230.0,220.0,WEAK,WEAK,1.935,1.826,1121917195.0,2485401878.0
2016-12-23,225.71,1074335424.0,229.74,,230.0,220.0,WEAK,WEAK,1.963,2.13,1147858611.0,2373266333.0
2016-12-27,226.27,1823916964.0,227.68,,230.0,220.0,WEAK,WEAK,1.953,2.093,978999524.0,1862560255.0
2016-12-28,224.4,-341434213.0,,,230.0,220.0,WEAK,WEAK,1.963,1.914,1078186925.0,2407218947.0
2016-12-29,224.35,-249734606.0,,,230.0,220.0,WEAK,WEAK,1.998,2.043,1053134948.0,3158434609.0
2016-12-30,223.53,-1428024332.0,,,230.0,220.0,WEAK,WEAK,1.99,1.663,1137159636.0,2782249201.0
2017-01-03,225.24,610228207.0,231.14,,230.0,220.0,WEAK,WEAK,1.947,1.11,1020911855.0,1419355626.0
2017-01-04,226.58,1692941290.0,228.59,,230.0,220.0,WEAK,WEAK,1.918,1.078,989350671.0,1755169167.0
2017-01-05,226.4,1582553140.0,229.24,,230.0,220.0,WEAK,WEAK,1.88,1.047,1053810642.0,1473850897.0
2017-01-06,227.21,2280751763.0,228.06,,230.0,220.0,WEAK,WEAK,1.911,1.125,1061450560.0,2003908954.0
2017-01-09,226.46,898116116.0,20.07,20.07,230.0,220.0,PRIMARY,WEAK,1.971,1.26,1178299936.0,1426778277.0
2017-01-10,226.46,1005164296.0,230.58,,230.0,220.0,PRIMARY,WEAK,1.988,1.36,1197821579.0,1870039420.0
2017-01-11,227.1,1439569315.0,229.84,,230.0,220.0,PRIMARY,WEAK,1.977,1.309,1236686159.0,2146333071.0
2017-01-12,226.53,787455314.0,231.85,,230.0,220.0,PRIMARY,WEAK,1.981,1.086,1285423502.0,2664005499.0
2017-01-13,227.05,1859441386.0,20.0,20.0,230.0,220.0,PRIMARY,WEAK,1.974,2.207,1345588831.0,2306285130.0
2017-01-17,226.25,-29997446.0,,,230.0,220.0,PRIMARY,WEAK,2.02,2.309,1296827330.0,3439588839.0
2017-01-18,226.75,639484427.0,232.92,,230.0,220.0,PRIMARY,WEAK,2.045,2.223,1296128595.0,4562870776.0
2017-01-19,225.91,-4384725009.0,,,230.0,225.0,PRIMARY,WEAK,2.218,2.589,1444793335.0,8808445503.0
2017-01-20,226.74,-1086966720.0,,,230.0,225.0,PRIMARY,WEAK,2.19,2.558,1584946675.0,7797001693.0
2017-01-23,226.15,-1625355422.0,,,230.0,220.0,PRIMARY,WEAK,1.936,1.885,1384392895.0,2001354585.0
2017-01-24,227.6,761408945.0,25.02,25.02,230.0,225.0,PRIMARY,WEAK,1.959,1.842,1343548402.0,2526153649.0
2017-01-25,229.57,2964595269.0,229.66,,230.0,225.0,PRIMARY,WEAK,1.95,1.736,1055190860.0,2268403586.0
2017-01-26,229.33,2455062807.0,20.0,20.0,230.0,225.0,PRIMARY,WEAK,1.869,2.207,1271890953.0,2501309415.0
2017-01-27,228.97,2049424637.0,20.0,20.0,230.0,225.0,PRIMARY,WEAK,1.895,1.981,1427314994.0,2911473963.0
2017-01-30,227.55,-151832299.0,,,230.0,225.0,PRIMARY,WEAK,1.864,1.428,1463204977.0,2042833905.0
2017-01-31,227.53,-533736312.0,,,230.0,225.0,PRIMARY,WEAK,1.911,1.487,1558074441.0,2780881875.0
2017-02-01,227.62,-11199119.0,,,230.0,225.0,PRIMARY,WEAK,1.909,1.478,1602300369.0,3143264166.0
2017-02-02,227.77,-223585037.0,,,230.0,225.0,PRIMARY,WEAK,1.939,1.451,1566606024.0,3106187684.0
2017-02-03,229.34,2165264893.0,231.56,,230.0,225.0,PRIMARY,WEAK,1.965,1.742,1497800785.0,2720499448.0
2017-02-06,228.93,1045918039.0,25.01,25.01,230.0,225.0,WEAK,WEAK,1.965,1.926,1533150421.0,2150441284.0
2017-02-07,228.94,696128027.0,25.02,25.02,230.0,225.0,WEAK,WEAK,2.045,1.88,1621226128.0,2685530216.0
2017-02-08,229.24,1041502389.0,233.55,,230.0,225.0,WEAK,WEAK,2.055,1.884,1579290540.0,2987921060.0
2017-02-09,230.6,2930992755.0,25.01,25.01,230.0,225.0,WEAK,WEAK,2.108,2.139,1285458801.0,2727373681.0
2017-02-10,231.51,3698454325.0,231.68,,230.0,225.0,WEAK,WEAK,2.075,1.955,1187144799.0,2553586042.0
2017-02-13,232.77,3920794294.0,231.94,231.94,230.0,225.0,WEAK,WEAK,2.061,1.947,969639127.0,1992267491.0
2017-02-14,233.7,4256990613.0,232.76,232.76,230.0,225.0,WEAK,WEAK,2.028,1.935,913329479.0,1711140901.0
2017-02-15,234.92,4001735896.0,233.77,233.77,230.0,225.0,WEAK,WEAK,2.07,1.961,823716641.0,1191937954.0
2017-02-16,234.72,3272052562.0,234.66,234.66,230.0,225.0,WEAK,WEAK,2.105,2.021,958148538.0,2373694621.0
2017-02-17,235.09,6010266958.0,234.69,234.69,240.0,225.0,WEAK,WEAK,2.107,1.892,1002032289.0,2975317618.0
2017-02-21,236.49,1981621502.0,236.89,,240.0,220.0,WEAK,WEAK,2.145,1.92,823785864.0,1677568382.0
2017-02-22,236.28,1606759732.0,237.85,,240.0,220.0,WEAK,WEAK,2.167,2.095,955674730.0,1649834875.0
2017-02-23,236.44,1515576265.0,25.0,25.0,240.0,220.0,WEAK,WEAK,2.177,2.193,956784920.0,1365831159.0
2017-02-24,236.74,1381712447.0,239.52,,240.0,220.0,WEAK,WEAK,2.206,2.067,1044315577.0,2172954347.0
2017-02-27,237.11,1526316777.0,239.51,,240.0,220.0,WEAK,WEAK,2.203,2.0,966745489.0,1611611924.0
2017-02-28,236.47,685236486.0,25.0,25.0,240.0,220.0,WEAK,WEAK,2.169,2.161,1076860537.0,2450340682.0
2017-03-01,239.78,2328091350.0,239.72,239.72,240.0,230.0,WEAK,WEAK,2.127,2.094,767353795.0,1959381263.0
2017-03-02,238.27,1252291868.0,25.0,25.0,240.0,230.0,PRIMARY,WEAK,2.129,1.932,1057208809.0,1928281577.0
2017-03-03,238.42,1304582232.0,25.0,25.0,240.0,230.0,PRIMARY,WEAK,2.148,1.827,1109607674.0,2489010272.0
2017-03-06,237.71,1073971902.0,25.0,25.0,240.0,220.0,PRIMARY,WEAK,2.148,1.578,1188555208.0,1526809415.0
2017-03-07,237.0,184791793.0,25.01,25.01,240.0,230.0,PRIMARY,WEAK,2.191,1.585,1253203300.0,1879842539.0
2017-03-08,236.56,-423192504.0,,,240.0,230.0,PRIMARY,WEAK,2.174,1.47,1303472230.0,2218357400.0
2017-03-09,236.86,-162359406.0,,,240.0,230.0,PRIMARY,WEAK,2.217,1.542,1301681168.0,3244496141.0
2017-03-10,237.69,895302049.0,241.71,,240.0,230.0,PRIMARY,WEAK,2.225,2.088,1374434800.0,3115825426.0
2017-03-13,237.81,1603134366.0,239.92,,240.0,230.0,PRIMARY,WEAK,2.241,2.172,1267414453.0,2509660302.0
2017-03-14,236.9,748265944.0,241.85,,240.0,230.0,PRIMARY,WEAK,2.245,2.278,1329584729.0,2996020685.0
2017-03-15,238.95,2840580008.0,239.8,,240.0,230.0,WEAK,WEAK,2.185,2.049,1254463315.0,4962217464.0
2017-03-16,238.48,4129159932.0,238.64,,240.0,230.0,WEAK,WEAK,2.215,2.284,1307964760.0,4964313007.0
2017-03-17,237.03,-3836115377.0,25.01,,240.0,230.0,WEAK,WEAK,2.803,4.445,1578383656.0,5546259045.0
2017-03-20,236.77,-1839712575.0,25.0,,240.0,230.0,WEAK,WEAK,2.34,2.364,1471976711.0,1575924988.0
2017-03-21,233.73,-3678843552.0,,,240.0,230.0,WEAK,WEAK,2.341,2.474,1281998663.0,1713967749.0
2017-03-22,234.28,-3073349781.0,,,240.0,230.0,WEAK,WEAK,2.224,1.946,1439558539.0,2016350585.0
2017-03-23,234.03,-1620020676.0,,,240.0,230.0,WEAK,WEAK,2.025,0.884,1526540917.0,4467635583.0
2017-03-24,233.86,-3966217614.0,25.0,,240.0,230.0,WEAK,WEAK,2.019,1.722,1549618042.0,3438941343.0
2017-03-27,233.62,-3239616067.0,,,240.0,230.0,WEAK,WEAK,2.248,3.405,1473657801.0,1588288473.0
2017-03-28,235.32,-1194840832.0,,,240.0,230.0,WEAK,WEAK,2.197,3.362,1621288889.0,2292417057.0
2017-03-29,235.54,-1099559996.0,25.0,,240.0,230.0,WEAK,WEAK,2.135,2.572,1657825852.0,2410689271.0
2017-03-30,236.29,-554920260.0,,,240.0,230.0,WEAK,WEAK,2.133,2.94,1662868530.0,3158070390.0
2017-03-31,235.74,-1006672958.0,25.0,,240.0,230.0,PRIMARY,WEAK,2.12,2.201,1696513370.0,2840825625.0
2017-04-03,235.33,-1722235262.0,,,240.0,230.0,PRIMARY,WEAK,2.086,1.859,1593148587.0,1547449145.0
2017-04-04,235.48,-1600749283.0,,,240.0,230.0,WEAK,WEAK,2.12,1.883,1600267229.0,1931903427.0
2017-04-05,234.78,-1894459413.0,,,240.0,230.0,WEAK,WEAK,2.086,1.788,1577401197.0,2169376326.0
2017-04-06,235.44,-1523010870.0,,,240.0,230.0,WEAK,WEAK,2.074,1.863,1646373174.0,2667479457.0
2017-04-07,235.2,-2868892080.0,,,240.0,230.0,WEAK,WEAK,2.079,1.741,1697956614.0,2251397971.0
2017-04-10,235.34,-1653087481.0,,,240.0,230.0,PRIMARY,WEAK,2.099,1.734,1604321769.0,1967597090.0
2017-04-11,235.06,-2285136285.0,,,240.0,230.0,PRIMARY,WEAK,2.177,1.828,1648483443.0,2537186048.0
2017-04-12,234.03,-4021295882.0,20.01,,240.0,230.0,PRIMARY,WEAK,2.13,1.801,1635576467.0,2933204712.0
2017-04-13,232.51,-5038223155.0,20.02,,240.0,230.0,PRIMARY,WEAK,2.118,1.869,1550128630.0,2221181073.0
2017-04-17,234.57,-2283994815.0,,,240.0,230.0,PRIMARY,WEAK,2.123,2.001,1585224415.0,2910386433.0
2017-04-18,233.87,-3387114895.0,,,240.0,230.0,PRIMARY,WEAK,2.124,2.087,1583315932.0,3459820266.0
2017-04-19,233.44,-3747785960.0,20.01,,240.0,230.0,PRIMARY,WEAK,2.094,1.901,1592707056.0,4404009573.0
2017-04-20,235.34,-1171123554.0,,,240.0,230.0,PRIMARY,WEAK,2.115,1.873,1617282778.0,6146019762.0
2017-04-21,234.59,-1951277642.0,,,240.0,230.0,PRIMARY,WEAK,2.199,2.085,1672308369.0,5165045715.0
2017-04-24,237.17,1173411647.0,240.84,,240.0,230.0,PRIMARY,WEAK,2.278,2.508,1637423807.0,2514663804.0
2017-04-25,238.55,2538762965.0,239.85,,240.0,230.0,PRIMARY,WEAK,2.263,2.766,1470607495.0,2971675832.0
2017-04-26,238.4,1880772181.0,20.02,20.02,240.0,230.0,PRIMARY,WEAK,2.134,2.507,1587922683.0,2982845790.0
2017-04-27,238.6,2007664215.0,240.77,,240.0,230.0,PRIMARY,WEAK,2.092,2.178,1598978234.0,2696674030.0
2017-04-28,238.08,520246947.0,20.02,20.02,240.0,225.0,PRIMARY,WEAK,2.053,2.064,1712571216.0,1990355677.0
2017-05-01,238.68,1619318071.0,20.02,20.02,240.0,230.0,PRIMARY,WEAK,2.056,2.025,1597437594.0,1713129072.0
2017-05-02,238.77,1503239472.0,241.82,,240.0,230.0,PRIMARY,WEAK,2.026,2.037,1604470558.0,2132622516.0
2017-05-03,238.48,490267257.0,245.62,,240.0,230.0,PRIMARY,WEAK,2.045,2.107,1690960546.0,2452414287.0
2017-05-04,238.76,1750952979.0,241.76,,240.0,230.0,PRIMARY,WEAK,2.019,2.161,1679570812.0,3095282918.0
2017-05-05,239.7,3388046101.0,240.2,,240.0,230.0,PRIMARY,WEAK,2.016,1.771,1534344759.0,1769176017.0
2017-05-08,239.66,2431506053.0,241.58,,240.0,225.0,PRIMARY,WEAK,2.071,1.806,1612126230.0,2102623306.0
2017-05-09,239.44,1925579916.0,241.9,,240.0,230.0,PRIMARY,WEAK,2.054,2.059,1674495000.0,2553272655.0
2017-05-10,239.87,3137712408.0,240.87,,240.0,230.0,PRIMARY,WEAK,2.071,2.098,1635424851.0,2981611119.0
2017-05-11,239.38,1634972691.0,242.28,,240.0,230.0,PRIMARY,WEAK,2.105,2.218,1700583247.0,3654815285.0
2017-05-12,238.98,-154380045.0,20.02,,240.0,225.0,PRIMARY,WEAK,2.119,1.966,1797499529.0,2769031185.0
2017-05-15,240.3,2979391214.0,241.6,,240.0,230.0,WEAK,WEAK,2.115,1.888,1610066828.0,3040717518.0
2017-05-16,240.08,2774880551.0,241.6,,240.0,230.0,WEAK,WEAK,2.133,1.958,1631918561.0,3584593568.0
2017-05-17,235.82,-3925630575.0,25.0,,240.0,230.0,PRIMARY,WEAK,2.212,2.185,1455866937.0,5072376832.0
2017-05-18,236.77,-2781558469.0,,,240.0,225.0,PRIMARY,WEAK,2.187,2.121,1529333220.0,5323719406.0
2017-05-19,238.31,785247706.0,244.08,,240.0,225.0,PRIMARY,WEAK,2.038,1.755,1633541431.0,2914085151.0
2017-05-22,239.52,274158312.0,25.0,25.0,240.0,225.0,WEAK,WEAK,2.235,3.215,1567413613.0,1722969118.0
2017-05-23,240.05,1028448644.0,243.97,,240.0,225.0,WEAK,WEAK,2.236,3.037,1530876327.0,2060908156.0
2017-05-24,240.61,1821774811.0,242.69,,240.0,225.0,WEAK,WEAK,2.216,2.595,1500300038.0,2431812332.0
2017-05-25,241.76,2912862160.0,242.11,,240.0,225.0,WEAK,WEAK,2.184,2.26,1302298515.0,2567398719.0
2017-05-26,241.71,2352266809.0,242.8,,240.0,230.0,WEAK,WEAK,2.174,2.219,1391898928.0,1926067401.0
2017-05-30,241.5,2014766843.0,243.35,,240.0,225.0,WEAK,WEAK,2.114,1.78,1410183184.0,2012101678.0
2017-05-31,241.44,653014115.0,246.8,,245.0,225.0,WEAK,WEAK,2.118,1.716,1485612718.0,2251729278.0
2017-06-01,243.36,3765233170.0,242.88,242.88,240.0,230.0,WEAK,WEAK,2.14,1.811,1078111605.0,2021420352.0
2017-06-02,244.17,4000818892.0,243.74,243.74,240.0,225.0,WEAK,WEAK,2.149,1.559,1001853812.0,1912404248.0
2017-06-05,243.99,3320513977.0,244.52,,245.0,225.0,WEAK,WEAK,2.117,1.254,1059908047.0,1624337636.0
2017-06-06,243.21,1884242114.0,25.39,25.39,245.0,225.0,WEAK,WEAK,2.112,1.273,1223410200.0,1877424198.0
2017-06-07,243.66,2626642003.0,244.87,,245.0,225.0,WEAK,WEAK,2.074,1.199,1251684787.0,2443782986.0
2017-06-08,243.78,2518708591.0,244.9,,245.0,225.0,WEAK,WEAK,2.124,1.486,1307922117.0,3480231956.0
2017-06-09,243.41,2791471288.0,244.68,,245.0,225.0,WEAK,WEAK,2.111,1.885,1352739458.0,2227770701.0
2017-06-12,243.36,2313564051.0,244.84,,245.0,225.0,WEAK,WEAK,2.196,2.097,1307562446.0,2693925315.0
2017-06-13,244.55,3826699010.0,244.78,,250.0,225.0,WEAK,WEAK,2.216,2.142,1192903681.0,3471906098.0
2017-06-14,244.24,3457592239.0,244.75,,250.0,230.0,WEAK,WEAK,2.215,2.055,1224262604.0,3331384823.0
2017-06-15,243.77,4581712408.0,243.76,243.76,245.0,230.0,WEAK,WEAK,2.244,2.201,1269467423.0,4295548278.0
2017-06-16,242.64,-1553363103.0,,,250.0,230.0,WEAK,WEAK,2.796,3.694,1589419216.0,5908870314.0
2017-06-19,244.66,1750984496.0,246.74,,250.0,225.0,WEAK,WEAK,2.311,1.515,1236893525.0,1509402707.0
2017-06-20,243.01,-1073219912.0,25.01,,250.0,225.0,WEAK,WEAK,2.332,1.65,1436272190.0,2075121447.0
2017-06-21,242.95,-1763793250.0,25.04,,250.0,225.0,WEAK,WEAK,2.292,1.668,1473047183.0,2196952157.0
2017-06-22,242.84,-642668211.0,25.04,,250.0,225.0,WEAK,WEAK,2.312,1.667,1507899470.0,2390078297.0
2017-06-23,243.13,123227159.0,254.38,,250.0,225.0,WEAK,WEAK,2.294,2.428,1547810972.0,2337274637.0
2017-06-26,243.29,-187656066.0,20.01,,250.0,225.0,WEAK,WEAK,2.338,2.872,1463683096.0,1667325279.0
2017-06-27,241.33,-2202173195.0,25.13,,245.0,225.0,WEAK,WEAK,2.321,2.792,1380747206.0,2076163141.0
2017-06-28,243.49,1237397609.0,246.83,,245.0,225.0,WEAK,WEAK,2.241,2.302,1482830061.0,2668076954.0
2017-06-29,241.35,-2606634651.0,25.0,,245.0,225.0,WEAK,WEAK,2.297,2.542,1368269197.0,3699520715.0
2017-06-30,241.8,-2108386486.0,,,245.0,225.0,WEAK,WEAK,2.257,2.17,1513490611.0,3275352041.0
2017-07-03,242.21,-1125615243.0,25.42,,245.0,230.0,WEAK,WEAK,2.229,1.62,1433946120.0,1379940610.0
2017-07-05,242.77,-601535168.0,,,245.0,230.0,WEAK,WEAK,2.218,1.663,1457250019.0,1931912043.0
2017-07-06,240.55,-3088741906.0,25.0,,245.0,230.0,WEAK,WEAK,2.241,1.875,1299469932.0,2035051384.0
2017-07-07,242.11,-1637951148.0,,,245.0,230.0,WEAK,WEAK,2.219,2.146,1496705235.0,2171486042.0
2017-07-10,242.37,-1142331984.0,,,245.0,230.0,WEAK,WEAK,2.239,2.928,1454079645.0,1658369426.0
2017-07-11,242.19,-1722841686.0,,,245.0,230.0,WEAK,WEAK,2.26,2.908,1443972981.0,1894034657.0
2017-07-12,244.01,1965317190.0,245.86,,245.0,230.0,WEAK,WEAK,2.207,2.537,1388383427.0,2024753349.0
2017-07-13,244.42,1522967232.0,246.79,,245.0,230.0,WEAK,WEAK,2.201,2.683,1356658885.0,2179227972.0
2017-07-14,245.56,2565804877.0,246.59,,245.0,230.0,WEAK,WEAK,2.23,2.241,1252611709.0,2192192108.0
2017-07-17,245.53,2119606164.0,30.0,30.0,245.0,230.0,WEAK,WEAK,2.152,2.085,1321790626.0,1912871783.0
2017-07-18,245.66,2511570289.0,246.85,,250.0,230.0,WEAK,WEAK,2.123,2.093,1324916413.0,2540792239.0
2017-07-19,246.99,5096056311.0,246.64,246.64,250.0,230.0,WEAK,WEAK,2.146,2.118,1045757684.0,2122995681.0
2017-07-20,247.1,5048599064.0,246.79,246.79,250.0,230.0,WEAK,WEAK,2.128,2.237,1165173325.0,4197351605.0
2017-07-21,246.88,7855841661.0,246.68,246.68,250.0,230.0,WEAK,WEAK,2.153,2.0,1304021380.0,4231754777.0
2017-07-24,246.82,2305924888.0,247.98,,250.0,240.0,PRIMARY,WEAK,2.116,1.44,1255615275.0,1478286630.0
2017-07-25,247.42,3232230142.0,247.83,,250.0,240.0,PRIMARY,WEAK,2.088,1.438,1191048217.0,1874501241.0
2017-07-26,247.43,2624963185.0,248.6,,250.0,240.0,PRIMARY,WEAK,2.108,1.504,1260702196.0,2105202921.0
2017-07-27,247.2,2539981567.0,248.64,,250.0,240.0,PRIMARY,WEAK,2.077,1.292,1318319844.0,3462988301.0
2017-07-28,246.91,2193649429.0,248.79,,250.0,240.0,PRIMARY,WEAK,2.116,1.305,1487566441.0,2930291205.0
2017-07-31,246.77,448619925.0,20.01,20.01,250.0,240.0,WEAK,WEAK,2.238,1.489,1448245369.0,1494444373.0
2017-08-01,247.32,1471446895.0,249.7,,250.0,240.0,WEAK,WEAK,2.248,1.615,1397721575.0,1992342415.0
2017-08-02,247.44,1506137311.0,249.71,,250.0,240.0,WEAK,WEAK,2.228,1.501,1432454101.0,2259514607.0
2017-08-03,246.96,-501640089.0,30.0,,250.0,240.0,WEAK,WEAK,2.263,1.514,1539547116.0,2431948174.0
2017-08-04,247.41,1463783760.0,249.71,,250.0,240.0,WEAK,WEAK,2.3,1.456,1523282302.0,2593376717.0
2017-08-07,247.87,1210266367.0,249.92,,250.0,240.0,WEAK,WEAK,2.362,1.538,1426363795.0,1727835725.0
2017-08-08,247.26,-414287567.0,,,250.0,235.0,WEAK,WEAK,2.355,1.677,1513143864.0,2624864850.0
2017-08-09,247.25,-1007971331.0,30.0,,250.0,240.0,WEAK,WEAK,2.373,1.678,1590224018.0,2722582474.0
2017-08-10,243.76,-3512525820.0,25.0,,250.0,235.0,WEAK,WEAK,2.379,1.847,1342151048.0,2724388964.0
2017-08-11,244.12,-3579867204.0,,,250.0,235.0,WEAK,WEAK,2.303,2.129,1467951838.0,2795356780.0
2017-08-14,246.54,-677298531.0,,,245.0,240.0,WEAK,WEAK,2.392,2.415,1596015138.0,2533512709.0
2017-08-15,246.51,-824617141.0,,,250.0,240.0,WEAK,WEAK,2.392,2.465,1625595368.0,2969186967.0
2017-08-16,246.94,280229703.0,254.87,,250.0,240.0,WEAK,WEAK,2.38,2.229,1648393966.0,3545728623.0
2017-08-17,243.09,-4249182069.0,,,250.0,240.0,WEAK,WEAK,2.402,2.287,1438716378.0,5991263197.0
2017-08-18,242.71,-4784878638.0,20.01,,250.0,240.0,WEAK,WEAK,2.397,2.319,1540719072.0,4070023800.0
2017-08-21,242.9,-3004280647.0,20.01,,250.0,240.0,WEAK,WEAK,2.36,1.707,1494439326.0,1512136794.0
2017-08-22,245.44,-881246281.0,,,250.0,240.0,WEAK,WEAK,2.313,1.653,1637210685.0,1964908642.0
2017-08-23,244.56,-1816350915.0,,,245.0,240.0,WEAK,WEAK,2.295,1.93,1672679050.0,2330384502.0
2017-08-24,243.99,-2704435087.0,30.0,,250.0,240.0,WEAK,WEAK,2.343,2.469,1652324102.0,2459687136.0
2017-08-25,244.56,-1472365994.0,,,250.0,240.0,WEAK,WEAK,2.327,2.331,1763244221.0,2435593812.0
2017-08-28,244.57,-1563284411.0,,,250.0,240.0,WEAK,WEAK,2.311,2.526,1690763099.0,1732136163.0
2017-08-29,244.85,-1450664915.0,,,250.0,240.0,WEAK,WEAK,2.296,2.452,1711068295.0,2465375341.0
2017-08-30,246.01,488151834.0,252.83,,250.0,240.0,WEAK,WEAK,2.305,2.36,1675682207.0,2691387196.0
2017-08-31,247.49,2127491071.0,249.64,,250.0,240.0,WEAK,WEAK,2.286,2.331,1514805522.0,3201548120.0
2017-09-01,247.84,2734168684.0,249.44,,250.0,240.0,WEAK,WEAK,2.267,2.198,1582908432.0,2824322507.0
2017-09-05,246.06,-945189192.0,,,250.0,240.0,WEAK,WEAK,2.243,2.161,1643663573.0,2001361463.0
2017-09-06,246.9,302698926.0,254.85,,250.0,240.0,WEAK,WEAK,2.243,2.032,1701123572.0,2534140663.0
2017-09-07,246.87,574056907.0,252.73,,250.0,240.0,WEAK,WEAK,2.222,2.043,1745390336.0,2840588561.0
2017-09-08,246.58,204649656.0,255.72,,250.0,240.0,WEAK,WEAK,2.223,2.22,1748985419.0,2839083560.0
2017-09-11,249.21,6123635819.0,248.8,248.8,250.0,240.0,WEAK,WEAK,2.18,2.061,1310619815.0,2535663484.0
2017-09-12,250.05,6436189130.0,249.52,249.52,250.0,235.0,PRIMARY,WEAK,2.154,2.111,1137166928.0,2598656641.0
2017-09-13,250.17,6826072679.0,249.71,249.71,250.0,240.0,WEAK,WEAK,2.105,2.149,1274784928.0,4022077811.0
2017-09-14,250.09,10334437793.0,249.55,249.55,250.0,240.0,WEAK,WEAK,2.151,2.302,1247381561.0,3456996596.0
2017-09-15,249.19,-337664885.0,,,250.0,240.0,WEAK,WEAK,2.637,4.668,1825619323.0,5817889400.0
2017-09-18,249.72,1621881593.0,251.98,,250.0,240.0,WEAK,WEAK,2.241,2.715,1611978142.0,1664863857.0
2017-09-19,249.97,1849175730.0,251.96,,250.0,240.0,WEAK,WEAK,2.261,2.613,1617059697.0,2183690704.0
2017-09-20,250.06,1916707759.0,251.95,,250.0,240.0,WEAK,WEAK,2.285,2.641,1688384741.0,2467631822.0
2017-09-21,249.39,-71026721.0,20.0,,250.0,240.0,WEAK,WEAK,2.251,2.774,1849781628.0,2889063277.0
2017-09-22,249.44,-366076509.0,30.01,,250.0,240.0,WEAK,WEAK,2.238,2.311,1943460126.0,2886635163.0
2017-09-25,248.93,-950376253.0,20.01,,250.0,240.0,WEAK,WEAK,2.223,2.214,1860837910.0,2192188488.0
2017-09-26,249.08,-190999156.0,,,250.0,240.0,WEAK,WEAK,2.213,2.297,1861004625.0,2886271510.0
2017-09-27,250.05,2954450573.0,251.57,,250.0,240.0,WEAK,WEAK,2.173,2.094,1749842147.0,3065515913.0
2017-09-28,250.35,2665775378.0,251.76,,250.0,240.0,WEAK,WEAK,2.163,2.197,1746403835.0,3659796702.0
2017-09-29,251.23,4515891692.0,30.01,30.01,250.0,240.0,WEAK,WEAK,2.16,2.121,1639134616.0,2739157075.0
2017-10-02,252.32,3217850063.0,252.46,,250.0,240.0,WEAK,WEAK,2.18,1.919,1379047020.0,1313840548.0
2017-10-03,252.86,3740143545.0,252.76,252.76,250.0,240.0,WEAK,WEAK,2.149,1.882,1339533010.0,1356595809.0
2017-10-04,253.16,4738551856.0,252.8,252.8,250.0,240.0,WEAK,WEAK,2.123,1.914,1357792822.0,1487088839.0
2017-10-05,254.66,4124978399.0,253.9,253.9,255.0,240.0,WEAK,WEAK,2.16,2.191,1054856080.0,1067668043.0
2017-10-06,254.37,1947839826.0,255.2,,255.0,240.0,WEAK,WEAK,2.193,2.092,1324093495.0,2512365890.0
2017-10-09,253.95,440963432.0,20.04,20.04,255.0,240.0,WEAK,WEAK,2.259,2.204,1492727542.0,1839503480.0
2017-10-10,254.62,1820432434.0,256.42,,255.0,240.0,WEAK,WEAK,2.203,2.275,1443124570.0,2371654768.0
2017-10-11,255.02,2823199314.0,255.5,,255.0,240.0,WEAK,WEAK,2.209,1.984,1442305362.0,2501772227.0
2017-10-12,254.64,1623695952.0,257.5,,255.0,240.0,WEAK,WEAK,2.224,2.286,1541092786.0,2616146654.0
2017-10-13,254.95,2462743738.0,255.89,,255.0,240.0,WEAK,WEAK,2.247,2.597,1522944598.0,2758007674.0
2017-10-16,255.29,2333690810.0,256.43,,255.0,240.0,WEAK,WEAK,2.245,2.595,1457625254.0,1815497024.0
2017-10-17,255.47,1905305504.0,257.3,,255.0,240.0,WEAK,WEAK,2.301,2.812,1469306677.0,2606181474.0
2017-10-18,255.72,2242537074.0,256.9,,255.0,240.0,WEAK,WEAK,2.343,2.915,1513472744.0,2942757808.0
